UserID,Video,Main_Category_list,Sub_Category_list
21,1,"['Celebrity Entertainment', 'Appearance', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Others', 'Leisure and Comedy', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Leisure and Comedy']","['Creative Editing/Dubbing', 'Outfit Recommendations', 'Satirical Parody', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Satirical Parody', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Fitness and Beauty', 'Fitness and Beauty', 'Food', 'Street Interviews', 'Outfit Recommendations']"
21,2,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Educational/Informational', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Games', 'Appearance', 'Celebrity Entertainment']","['Vlog/Insights Sharing', 'Home Life', 'Creative Editing/Dubbing', 'Home Life', 'Vlog/Insights Sharing', 'Music', 'Food', 'Street Interviews', 'Skill Sharing', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Outfit Recommendations']"
21,3,"['Life Sharing', 'Appearance', 'Plot Type', 'Plot Type', 'Appearance', 'Product Guide', 'Plot Type', 'Appearance', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'News and Current Events', 'Life Sharing', 'Leisure and Comedy', 'Advertising', 'Life Sharing']","['Satirical Parody', 'Dance', 'Games', 'Creative Editing/Dubbing', 'Dance', 'Product Review', 'Movie Commentary', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Creative Editing/Dubbing', 'Cute Pets', 'Popular Science', 'Popular Science', 'Vlog/Insights Sharing', 'Landscape Photography', 'Home Life']"
21,4,"['Educational/Informational', 'Leisure and Comedy', 'Others', 'Leisure and Comedy', 'Celebrity Entertainment', 'Educational/Informational', 'Life Sharing', 'Life Sharing']","['Outfit Recommendations', 'Satirical Parody', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Short Skits']"
21,5,"['Life Sharing', 'Celebrity Entertainment', 'Life Sharing', 'Educational/Informational', 'Educational/Informational', 'Educational/Informational', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Life Sharing']","['Creative Editing/Dubbing', 'Art Creation', 'Creative Editing/Dubbing', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Outfit Recommendations', 'Workplace/Interpersonal Relationships', 'Product Review', 'Art Creation', 'Creative Editing/Dubbing', 'Music']"
21,6,"['Life Sharing', 'Life Sharing', 'Educational/Informational', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Educational/Informational', 'Celebrity Entertainment', 'Life Sharing', 'Life Sharing', 'Educational/Informational', 'Life Sharing', 'Life Sharing']","['Food', 'Landscape Photography', 'Games', 'Food', 'Outfit Recommendations', 'Outfit Recommendations', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Home Life', 'Vlog/Insights Sharing', 'Cute Pets', 'Street Interviews', 'Music']"
21,7,"['Others', 'Plot Type', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Celebrity Entertainment', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Celebrity Entertainment', 'Advertising']","['Creative Editing/Dubbing', 'Short Skits', 'Satirical Parody', 'Creative Editing/Dubbing', 'Games', 'Creative Editing/Dubbing', 'Music', 'Short Skits', 'Vlog/Insights Sharing', 'Music', 'Music', 'Landscape Photography']"
21,8,"['Others', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Celebrity Entertainment']","['Others', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Celebrity Entertainment']"
21,9,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Plot Type']","['Food', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Film/Variety Editing', 'Fitness and Beauty', 'Movie Commentary']"
21,10,"['Celebrity Entertainment', 'Celebrity Entertainment', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Celebrity Entertainment', 'Life Sharing', 'Plot Type', 'Leisure and Comedy']","['Celebrity Entertainment', 'Celebrity Entertainment', 'Home Life', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Celebrity Entertainment', 'Vlog/Insights Sharing', 'Film/Variety Editing', 'Satirical Parody']"
21,11,"['Plot Type', 'Life Sharing', 'Celebrity Entertainment', 'News and Current Events', 'Life Sharing', 'Life Sharing', 'Others', 'Leisure and Comedy', 'Product Guide', 'Plot Type']","['Film/Variety Editing', 'Home Life', 'Celebrity Entertainment', 'Social and Political News', 'Vlog/Insights Sharing', 'Fitness and Beauty', 'Others', 'Satirical Parody', 'Product Review', 'Film/Variety Editing']"
21,12,"['Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing']","['Satirical Parody', 'Home Life', 'Creative Editing/Dubbing', 'Skill Sharing', 'Vlog/Insights Sharing', 'Food', 'Landscape Photography', 'Satirical Parody', 'Vlog/Insights Sharing', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Home Life']"
21,13,"['Appearance', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Life Sharing']","['Music', 'Satirical Parody', 'Vlog/Insights Sharing', 'Fitness and Beauty', 'Satirical Parody', 'Satirical Parody', 'Travel', 'Creative Editing/Dubbing', 'Movie Commentary', 'Vlog/Insights Sharing']"
21,14,"['Life Sharing', 'Life Sharing', 'News and Current Events', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Leisure and Comedy', 'Product Guide', 'Celebrity Entertainment', 'Leisure and Comedy']","['Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Social and Political News', 'Satirical Parody', 'Vlog/Insights Sharing', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Outfit Recommendations', 'Celebrity Entertainment', 'Creative Editing/Dubbing']"
23,1,"['Appearance', 'Appearance', 'Appearance', 'Product Guide', 'Appearance', 'Appearance', 'Appearance', 'Life Sharing', 'Appearance', 'Educational/Informational']","['Dance', 'Dance', 'Dance', 'Outfit Recommendations', 'Dance', 'Dance', 'Dance', 'Fitness and Beauty', 'Music', 'Popular Science']"
23,2,"['Educational/Informational', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Educational/Informational', 'Educational/Informational', 'Appearance', 'Appearance']","['Popular Science', 'Dance', 'Dance', 'Dance', 'Dance', 'Dance', 'Popular Science', 'Popular Science', 'Dance', 'Dance']"
23,3,"['Plot Type', 'Appearance', 'Plot Type', 'Appearance', 'Appearance', 'Life Sharing', 'Appearance', 'Life Sharing', 'Appearance', 'Educational/Informational', 'Appearance', 'Appearance', 'Plot Type', 'Life Sharing', 'Life Sharing']","['Animation/Anime', 'Dance', 'Animation/Anime', 'Dance', 'Dance', 'Fitness and Beauty', 'Dance', 'Fitness and Beauty', 'Dance', 'Popular Science', 'Dance', 'Dance', 'Animation/Anime', 'Fitness and Beauty', 'Fitness and Beauty']"
23,4,"['Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Games', 'Appearance', 'Appearance', 'Appearance', 'Appearance']","['Dance', 'Dance', 'Dance', 'Dance', 'Dance', 'Dance', 'Games', 'Dance', 'Dance', 'Dance', 'Dance']"
23,5,"['Appearance', 'Appearance', 'Leisure and Comedy', 'Educational/Informational', 'Life Sharing', 'Advertising', 'Appearance', 'Life Sharing', 'Life Sharing', 'Appearance', 'Leisure and Comedy', 'Appearance', 'Life Sharing', 'Educational/Informational']","['Dance', 'Dance', 'Art Creation', 'Popular Science', 'Travel', 'Local Culture and Tourism', 'Music', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Dance', 'Art Creation', 'Dance', 'Fitness and Beauty', 'Popular Science']"
23,6,"['Appearance', 'Appearance', 'Life Sharing', 'Appearance', 'Games', 'Appearance', 'Life Sharing', 'Appearance', 'Appearance']","['Dance', 'Dance', 'Vlog/Insights Sharing', 'Music', 'Games', 'Music', 'Vlog/Insights Sharing', 'Dance', 'Dance']"
23,7,"['Appearance', 'Appearance', 'Life Sharing', 'Life Sharing', 'Appearance', 'Leisure and Comedy', 'Appearance', 'Appearance', 'Games', 'Educational/Informational', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance']","['Dance', 'Dance', 'Vlog/Insights Sharing', 'Food', 'Music', 'Creative Editing/Dubbing', 'Music', 'Music', 'Games', 'Popular Science', 'Dance', 'Dance', 'Dance', 'Dance', 'Dance', 'Dance']"
23,8,"['Appearance', 'Appearance', 'Appearance', 'Life Sharing', 'Appearance', 'Appearance', 'Appearance', 'Leisure and Comedy', 'Appearance', 'Leisure and Comedy', 'Appearance', 'Appearance', 'Appearance', 'Others', 'Appearance', 'Leisure and Comedy', 'Appearance', 'Appearance']","['Dance', 'Music', 'Music', 'Vlog/Insights Sharing', 'Music', 'Music', 'Music', 'Satirical Parody', 'Music', 'Creative Editing/Dubbing', 'Dance', 'Music', 'Music', 'Music', 'Dance', 'Creative Editing/Dubbing', 'Dance', 'Dance']"
23,9,"['Appearance', 'Life Sharing', 'Leisure and Comedy', 'Others', 'Others', 'Others', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Appearance', 'Others', 'Others', 'Appearance', 'Others', 'Others', 'Appearance']","['Music', 'Food', 'Creative Editing/Dubbing', 'Music', 'Games', 'Others', 'Dance', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', nan, 'Others', 'Music']"
23,10,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Appearance', 'Appearance', 'Appearance', 'Life Sharing', 'Appearance', 'Appearance', 'Appearance', 'Others', 'Life Sharing', 'Others', 'Life Sharing']","['Vlog/Insights Sharing', 'Food', 'Satirical Parody', 'Vlog/Insights Sharing', 'Food', 'Music', 'Music', 'Dance', 'Vlog/Insights Sharing', 'Music', 'Music', 'Music', 'Music', 'Vlog/Insights Sharing', 'Music', 'Fitness and Beauty']"
23,11,"['Appearance', 'Appearance', 'Others', 'Life Sharing', 'Life Sharing', 'Appearance', 'Life Sharing']","['Dance', 'Dance', 'Food', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Dance', 'Vlog/Insights Sharing']"
23,12,"['Appearance', 'Appearance', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Appearance', 'Leisure and Comedy', 'Leisure and Comedy', 'News and Current Events']","['Music', 'Dance', 'Satirical Parody', 'Satirical Parody', 'Others', 'Dance', 'Satirical Parody', 'Satirical Parody', 'Social and Political News']"
23,13,"['Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Appearance', 'Leisure and Comedy', 'Leisure and Comedy']","['Film/Variety Editing', 'Creative Editing/Dubbing', 'Street Interviews', 'Dance', 'Dance', 'Satirical Parody', 'Street Interviews']"
23,14,"['Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Appearance', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Appearance', 'Leisure and Comedy', 'Appearance']","['Street Interviews', 'Creative Editing/Dubbing', 'Music', 'Dance', 'Street Interviews', 'Satirical Parody', 'Music', 'Music', 'Street Interviews', 'Music']"
24,1,"['Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Sports']","['Art Creation', 'Art Creation', 'Vlog/Insights Sharing', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Art Creation', 'Vlog/Insights Sharing', 'Sports']"
24,2,"['Life Sharing', 'Leisure and Comedy', 'Sports', 'Appearance', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'Leisure and Comedy', 'Educational/Informational']","['Vlog/Insights Sharing', 'Art Creation', 'Sports', 'Music', 'Cute Pets', 'Art Creation', 'Art Creation', 'Sports', 'Vlog/Insights Sharing', 'Art Creation', 'Popular Science']"
24,3,"['Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Sports', 'Life Sharing', 'Sports', 'Celebrity Entertainment', 'Leisure and Comedy', 'Life Sharing', 'News and Current Events', 'Life Sharing', 'News and Current Events', 'Life Sharing']","['Art Creation', 'Art Creation', 'Cute Pets', 'Vlog/Insights Sharing', 'Sports', 'Vlog/Insights Sharing', 'Sports', 'Celebrity Entertainment', 'Art Creation', 'Food', 'Social and Political News', 'Vlog/Insights Sharing', 'Social and Political News', 'Vlog/Insights Sharing']"
24,4,"['Educational/Informational', 'Leisure and Comedy', 'News and Current Events', 'Life Sharing', 'Educational/Informational', 'Sports', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'News and Current Events', 'Life Sharing', 'Leisure and Comedy', 'Games', 'Sports', 'Sports']","['Popular Science', 'Art Creation', 'Social and Political News', 'Food', 'Popular Science', 'Sports', 'Film/Variety Editing', 'Film/Variety Editing', 'Art Creation', 'Sports', 'Vlog/Insights Sharing', 'Social and Political News', 'Food', 'Art Creation', 'Games', 'Sports', 'Sports']"
24,5,"['Appearance', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'News and Current Events', 'News and Current Events', 'Sports', 'Sports', 'Appearance', 'Leisure and Comedy', 'Plot Type', 'Educational/Informational', 'Sports', 'Leisure and Comedy', 'Sports']","['Music', 'Sports', 'Art Creation', 'Art Creation', 'Art Creation', 'Art Creation', 'Art Creation', 'Social and Political News', 'Social and Political News', 'Sports', 'Sports', 'Music', 'Cute Pets', 'Film/Variety Editing', 'Popular Science', 'Sports', 'Art Creation', 'Sports']"
24,6,"['Sports', 'News and Current Events', 'Plot Type', 'Life Sharing', 'Sports', 'Sports', 'Sports', 'Educational/Informational', 'Sports', 'Leisure and Comedy', 'Sports', 'Life Sharing']","['Sports', 'Social and Political News', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Sports', 'Sports', 'Sports', 'Popular Science', 'Sports', 'Art Creation', 'Sports', 'Vlog/Insights Sharing']"
24,7,"['News and Current Events', 'Life Sharing', 'Sports', 'Sports', 'Sports', 'News and Current Events', 'Sports', 'Sports', 'Leisure and Comedy', 'Educational/Informational', 'Sports', 'Sports']","['Social and Political News', 'Vlog/Insights Sharing', 'Sports', 'Sports', 'Sports', 'Social and Political News', 'Sports', 'Sports', 'Art Creation', 'Popular Science', 'Sports', 'Sports']"
24,8,"['Sports', 'Sports', 'Life Sharing', 'Sports', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Educational/Informational', 'Sports', 'Life Sharing', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Games', 'Life Sharing', 'Educational/Informational', 'Life Sharing']","['Sports', 'Sports', 'Home Life', 'Sports', 'Travel', 'Satirical Parody', 'Cute Pets', 'Medical Health', 'Sports', 'Home Life', 'Sports', 'Satirical Parody', 'Vlog/Insights Sharing', 'Games', 'Home Life', 'Popular Science', 'Home Life']"
24,9,"['Life Sharing', 'News and Current Events', 'Sports', 'Sports', 'Life Sharing', 'Sports', 'Life Sharing', 'Sports', 'Leisure and Comedy', 'Sports', 'Life Sharing', 'Leisure and Comedy', 'Plot Type']","['Vlog/Insights Sharing', 'Social and Political News', 'Sports', 'Sports', 'Vlog/Insights Sharing', 'Sports', 'Vlog/Insights Sharing', 'Sports', 'Creative Editing/Dubbing', 'Sports', 'Food', 'Satirical Parody', 'Film/Variety Editing']"
24,10,"['Sports', 'News and Current Events', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Sports', 'Plot Type', 'Sports', 'Leisure and Comedy']","['Sports', 'Social and Political News', 'Sports', 'Satirical Parody', 'Cute Pets', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Sports', 'Sports', 'Film/Variety Editing', 'Sports', 'Satirical Parody']"
24,11,"['Sports', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'News and Current Events', 'Sports', 'Life Sharing', 'Sports', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy']","['Sports', 'Sports', 'Art Creation', 'Satirical Parody', 'Social and Political News', 'Sports', 'Vlog/Insights Sharing', 'Sports', 'Film/Variety Editing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody']"
24,12,"['Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy', 'Life Sharing', 'Sports', 'Appearance', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Appearance', 'Sports', 'Life Sharing', 'Life Sharing', 'Sports', 'Sports', 'Appearance']","['Satirical Parody', 'Satirical Parody', 'Sports', 'Art Creation', 'Vlog/Insights Sharing', 'Sports', 'Music', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Film/Variety Editing', 'Travel', 'Music', 'Sports', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Sports', 'Sports', 'Music']"
24,13,"['Leisure and Comedy', 'News and Current Events', 'News and Current Events', 'Leisure and Comedy', 'News and Current Events', 'Sports', 'Plot Type', 'Plot Type']","['Cute Pets', 'Social and Political News', 'Social and Political News', 'Cute Pets', 'Social and Political News', 'Sports', 'Film/Variety Editing', 'Film/Variety Editing']"
24,14,"['Appearance', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Sports', 'Sports', 'Leisure and Comedy', 'Plot Type']","['Music', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Cute Pets', 'Food', 'Vlog/Insights Sharing', 'Sports', 'Sports', 'Satirical Parody', 'Film/Variety Editing']"
25,1,"['Leisure and Comedy', 'Leisure and Comedy', 'Advertising', 'Life Sharing', 'News and Current Events', 'Life Sharing', 'Leisure and Comedy', 'Product Guide', 'Educational/Informational', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Educational/Informational', 'Life Sharing']","['Creative Editing/Dubbing', 'Satirical Parody', 'Local Culture and Tourism', 'Home Life', 'Social and Political News', 'Skill Sharing', 'Satirical Parody', 'Product Review', 'Medical Health', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Popular Science', 'Home Life']"
25,2,"['Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Guide', 'Product Guide']","['Food', 'Travel', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Art Creation', 'Product Review', 'Product Review', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations', 'Outfit Recommendations']"
25,3,"['Appearance', 'Product Guide', 'Plot Type', 'Leisure and Comedy', 'Life Sharing']","['Music', 'Product Review', 'Short Skits', 'Cute Pets', 'Food']"
25,4,"['Product Guide', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Others', 'Product Guide']","['Outfit Recommendations', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Fitness and Beauty', 'Satirical Parody', 'Vlog/Insights Sharing', 'Satirical Parody', 'Others', 'Product Review']"
25,5,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Plot Type']","['Vlog/Insights Sharing', 'Skill Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Vlog/Insights Sharing', 'Cute Pets', 'Short Skits', 'Travel', 'Satirical Parody', 'Film/Variety Editing', 'Short Skits']"
25,6,"['Life Sharing', 'Plot Type', 'Product Guide', 'Plot Type', 'Leisure and Comedy', 'Plot Type', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy']","['Vlog/Insights Sharing', 'Short Skits', 'Outfit Recommendations', 'Film/Variety Editing', 'Satirical Parody', 'Short Skits', 'Satirical Parody', 'Vlog/Insights Sharing', 'Cute Pets']"
25,7,"['Appearance', 'Leisure and Comedy', 'Plot Type', 'Leisure and Comedy', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy']","['Dance', 'Satirical Parody', 'Short Skits', 'Cute Pets', 'Film/Variety Editing', 'Short Skits', 'Satirical Parody', 'Satirical Parody', 'Satirical Parody']"
25,8,"['Leisure and Comedy', 'News and Current Events', 'News and Current Events', 'Leisure and Comedy', 'Leisure and Comedy', 'Others', nan, nan, 'Life Sharing', 'Plot Type', nan, 'Leisure and Comedy', 'Life Sharing', 'Appearance', 'Life Sharing', nan, 'Life Sharing', 'Sports', 'Life Sharing', 'News and Current Events', nan, 'Sports', 'Sports', 'Sports', 'Sports']","['Landscape Photography', 'Social and Political News', 'Social and Political News', 'Satirical Parody', 'Satirical Parody', 'Others', nan, nan, 'Home Life', 'Short Skits', nan, 'Cute Pets', 'Vlog/Insights Sharing', 'Music', 'Vlog/Insights Sharing', nan, 'Vlog/Insights Sharing', 'Sports', 'Vlog/Insights Sharing', 'Social and Political News', nan, 'Sports', 'Sports', 'Sports', 'Sports']"
25,9,"['Sports', 'Life Sharing', 'Others', 'Celebrity Entertainment', 'Life Sharing', 'Plot Type', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'News and Current Events', 'Others', 'Life Sharing', 'Life Sharing']","['Sports', 'Food', 'Others', 'Celebrity Entertainment', 'Fitness and Beauty', 'Short Skits', 'Short Skits', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Product Review', 'Cute Pets', 'Vlog/Insights Sharing', 'Short Skits', 'Art Creation', 'Art Creation', 'Social and Political News', 'Others', 'Home Life', 'Vlog/Insights Sharing']"
25,10,"['Sports', 'Life Sharing', 'Product Guide', 'Plot Type', 'Plot Type', 'News and Current Events', 'Life Sharing', 'News and Current Events', 'News and Current Events', 'Plot Type', 'Life Sharing', 'Others', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy', 'Appearance', 'Plot Type', 'Plot Type', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Appearance']","['Sports', 'Vlog/Insights Sharing', 'Outfit Recommendations', 'Film/Variety Editing', 'Film/Variety Editing', 'Social and Political News', 'Home Life', 'Social and Political News', 'Social and Political News', 'Film/Variety Editing', 'Skill Sharing', 'Others', 'Street Interviews', 'Sports', 'Cute Pets', 'Dance', 'Film/Variety Editing', 'Short Skits', 'Travel', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Dance']"
25,11,"['Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Plot Type', 'Others', 'Appearance']","['Home Life', 'Home Life', 'Home Life', 'Satirical Parody', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Fitness and Beauty', 'Film/Variety Editing', 'Film/Variety Editing', 'Others', 'Dance']"
25,12,"['Leisure and Comedy', 'Leisure and Comedy', 'Others', 'Plot Type', 'Celebrity Entertainment', 'Plot Type', 'Appearance', 'News and Current Events']","['Cute Pets', 'Satirical Parody', 'Others', 'Short Skits', 'Celebrity Entertainment', 'Film/Variety Editing', 'Music', 'Social and Political News']"
25,13,"['Life Sharing', 'Others', 'Leisure and Comedy', 'Life Sharing', 'Appearance', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Plot Type', 'Plot Type', 'Celebrity Entertainment', 'Life Sharing', 'Appearance', 'Celebrity Entertainment', 'Leisure and Comedy', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance']","['Food', 'Others', 'Satirical Parody', 'Vlog/Insights Sharing', 'Music', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Home Life', 'Skill Sharing', 'Vlog/Insights Sharing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Movie Commentary', 'Film/Variety Editing', 'Celebrity Entertainment', 'Skill Sharing', 'Music', 'Celebrity Entertainment', 'Satirical Parody', 'Cute Pets', 'Satirical Parody', 'Music']"
25,14,"['Leisure and Comedy', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Leisure and Comedy', 'Product Guide', 'Life Sharing', 'Life Sharing', 'Plot Type', 'Life Sharing', 'Product Guide', 'Leisure and Comedy', 'Product Guide', 'Life Sharing', 'Leisure and Comedy', 'Life Sharing', 'Others']","['Cute Pets', 'Skill Sharing', 'Product Review', 'Cute Pets', 'Cute Pets', 'Product Review', 'Travel', 'Fitness and Beauty', 'Short Skits', 'Home Life', 'Product Review', 'Cute Pets', 'Product Review', 'Travel', 'Satirical Parody', 'Home Life', 'Others']"
26,1,"['Leisure and Comedy', 'Leisure and Comedy', 'Sports', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Educational/Informational', 'Life Sharing']","['Creative Editing/Dubbing', 'Satirical Parody', 'Sports', 'Creative Editing/Dubbing', 'Cute Pets', 'Vlog/Insights Sharing', 'Home Life', 'Cute Pets', 'Creative Editing/Dubbing', 'Vlog/Insights Sharing', 'Satirical Parody', 'Satirical Parody', 'Popular Science', 'Home Life']"
26,2,"['Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type', 'Appearance', 'Leisure and Comedy', 'Life Sharing', 'Plot Type', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Product Guide', 'Product Guide']","['Food', 'Satirical Parody', 'Cute Pets', 'Animation/Anime', 'Dance', 'Satirical Parody', 'Vlog/Insights Sharing', 'Animation/Anime', 'Short Skits', 'Satirical Parody', 'Satirical Parody', 'Outfit Recommendations', 'Outfit Recommendations']"
26,3,"['Appearance', 'Appearance', 'Life Sharing', 'Leisure and Comedy', 'Leisure and Comedy', 'Appearance', 'Life Sharing', 'Plot Type', 'Leisure and Comedy', 'Leisure and Comedy', 'Plot Type']","['Music', 'Music', 'Vlog/Insights Sharing', 'Cute Pets', 'Cute Pets', 'Dance', 'Home Life', 'Animation/Anime', 'Satirical Parody', 'Creative Editing/Dubbing', 'Animation/Anime']"
